item,itemLabel,country,countryLabel,writing,writingType,lang
http://www.wikidata.org/entity/Q124830843,Hooyland (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Hooyland (Land van),label,en
http://www.wikidata.org/entity/Q124830843,Hooyland (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Hooyland (Land van),label,nl
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,De Hoop,alias,en
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,Hope,alias,en
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,Hope 209 (Coronie),label,en
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,De Hoop,alias,nl
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,De Hope,alias,nl
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,Hope,alias,nl
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,Lot No 209,alias,nl
http://www.wikidata.org/entity/Q124830844,Hope 209,http://www.wikidata.org/entity/Q7646305,Suriname,Hope 209,label,nl
http://www.wikidata.org/entity/Q124830845,Hulshoff (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Hulshoff (Land van),label,en
http://www.wikidata.org/entity/Q124830845,Hulshoff (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Hulshoff (Land van),label,nl
http://www.wikidata.org/entity/Q124830878,Jokkomombo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Jokkomombo (Land van),label,en
http://www.wikidata.org/entity/Q124830878,Jokkomombo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Jokkomombo (Land van),label,nl
http://www.wikidata.org/entity/Q124830879,Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Karelsburg (Wayamoe),label,en
http://www.wikidata.org/entity/Q124830879,Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Carelsberg,alias,nl
http://www.wikidata.org/entity/Q124830879,Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Carelsburg,alias,nl
http://www.wikidata.org/entity/Q124830879,Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Karelsberg,alias,nl
http://www.wikidata.org/entity/Q124830879,Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Karelsburg,label,nl
http://www.wikidata.org/entity/Q124830880,Klarenbeek (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Klarenbeek (Land van),label,en
http://www.wikidata.org/entity/Q124830880,Klarenbeek (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Klarenbeek (Land van),label,nl
http://www.wikidata.org/entity/Q124830881,Klein Jalouzy,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Jalouzy,label,en
http://www.wikidata.org/entity/Q124830881,Klein Jalouzy,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Jalouzy,label,nl
http://www.wikidata.org/entity/Q124830986,Knoffelsgift,http://www.wikidata.org/entity/Q7646305,Suriname,Knoffelsgift,label,en
http://www.wikidata.org/entity/Q124830986,Knoffelsgift,http://www.wikidata.org/entity/Q7646305,Suriname,Knoffelsgift,label,nl
http://www.wikidata.org/entity/Q124830987,Kocqswoud (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Kocqswoud (Land van),label,en
http://www.wikidata.org/entity/Q124830987,Kocqswoud (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Kocqswoud (Land van),label,nl
http://www.wikidata.org/entity/Q124830988,Labadieshoop en Anna Elisabeth,http://www.wikidata.org/entity/Q7646305,Suriname,Labadieshoop en Anna Elisabeth,label,en
http://www.wikidata.org/entity/Q124830988,Labadieshoop en Anna Elisabeth,http://www.wikidata.org/entity/Q7646305,Suriname,Labadieshoop en Anna Elisabeth,label,nl
http://www.wikidata.org/entity/Q124830989,La Diligence,http://www.wikidata.org/entity/Q7646305,Suriname,La Diligence (Suriname),label,en
http://www.wikidata.org/entity/Q124830989,La Diligence,http://www.wikidata.org/entity/Q7646305,Suriname,La Diligence,label,nl
http://www.wikidata.org/entity/Q124831181,La Jalousie (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,La Jalousie (Land van),label,en
http://www.wikidata.org/entity/Q124831181,La Jalousie (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,La Jalousie (Land van),label,nl
http://www.wikidata.org/entity/Q124831182,La Liberté,http://www.wikidata.org/entity/Q7646305,Suriname,La Liberté (Suriname River),label,en
http://www.wikidata.org/entity/Q124831182,La Liberté,http://www.wikidata.org/entity/Q7646305,Suriname,La Liberté,label,nl
http://www.wikidata.org/entity/Q124831183,Landlust en Twistrust,http://www.wikidata.org/entity/Q7646305,Suriname,Landlust en Twistrust,label,en
http://www.wikidata.org/entity/Q124831183,Landlust en Twistrust,http://www.wikidata.org/entity/Q7646305,Suriname,Twistrust en Landrust,alias,nl
http://www.wikidata.org/entity/Q124831183,Landlust en Twistrust,http://www.wikidata.org/entity/Q7646305,Suriname,Landlust en Twistrust,label,nl
http://www.wikidata.org/entity/Q124831184,La Paix (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,La Paix (Land van),alias,en
http://www.wikidata.org/entity/Q124831184,La Paix (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,plantation surinam,alias,en
http://www.wikidata.org/entity/Q124831184,La Paix (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,La Paix (Land van) (Vredenburger Kreek),label,en
http://www.wikidata.org/entity/Q124831184,La Paix (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,La Paix (Land van),label,nl
http://www.wikidata.org/entity/Q124831185,La Paix,http://www.wikidata.org/entity/Q7646305,Suriname,La Paix (Pauluskreek),label,en
http://www.wikidata.org/entity/Q124831185,La Paix,http://www.wikidata.org/entity/Q7646305,Suriname,Pax,label,la
http://www.wikidata.org/entity/Q124831185,La Paix,http://www.wikidata.org/entity/Q7646305,Suriname,La Paix,label,nl
http://www.wikidata.org/entity/Q124831186,La Protestation,http://www.wikidata.org/entity/Q7646305,Suriname,La Protestation,label,en
http://www.wikidata.org/entity/Q124831186,La Protestation,http://www.wikidata.org/entity/Q7646305,Suriname,La Protestation,label,nl
http://www.wikidata.org/entity/Q124831241,La Révolut,http://www.wikidata.org/entity/Q7646305,Suriname,La Révolut,label,en
http://www.wikidata.org/entity/Q124831241,La Révolut,http://www.wikidata.org/entity/Q7646305,Suriname,La Revolution,alias,nl
http://www.wikidata.org/entity/Q124831241,La Révolut,http://www.wikidata.org/entity/Q7646305,Suriname,La Révolut,label,nl
http://www.wikidata.org/entity/Q124831242,La Solitude [Commetewanekreek],http://www.wikidata.org/entity/Q7646305,Suriname,La Solitude (Commetewane),label,en
http://www.wikidata.org/entity/Q124831242,La Solitude [Commetewanekreek],http://www.wikidata.org/entity/Q7646305,Suriname,La Solitude [Commetewanekreek],label,nl
http://www.wikidata.org/entity/Q124831243,La Solitude,http://www.wikidata.org/entity/Q7646305,Suriname,La Solitude,label,en
http://www.wikidata.org/entity/Q124831243,La Solitude,http://www.wikidata.org/entity/Q7646305,Suriname,La Solitude,label,nl
http://www.wikidata.org/entity/Q124831244,L'Espérance,http://www.wikidata.org/entity/Q7646305,Suriname,L'Espérance,label,en
http://www.wikidata.org/entity/Q124831244,L'Espérance,http://www.wikidata.org/entity/Q7646305,Suriname,L'Espérance,label,nl
http://www.wikidata.org/entity/Q124831245,L'Espérance,http://www.wikidata.org/entity/Q7646305,Suriname,L'Espérance,label,en
http://www.wikidata.org/entity/Q124831245,L'Espérance,http://www.wikidata.org/entity/Q7646305,Suriname,L'Espérance,label,nl
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Saramacca),alias,en
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Land van) (Saramacca),label,en
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Saramacca),label,mul
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Achterland van Plantage Osembo,alias,nl
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van de Libanon,alias,nl
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Libanon,alias,nl
http://www.wikidata.org/entity/Q124831293,Libanon (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Land van),label,nl
http://www.wikidata.org/entity/Q124831294,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Jonkermans Kreek),alias,en
http://www.wikidata.org/entity/Q124831294,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Marechals),label,en
http://www.wikidata.org/entity/Q124831294,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon,label,nl
http://www.wikidata.org/entity/Q124831295,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Pararak),label,en
http://www.wikidata.org/entity/Q124831295,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon,label,nl
http://www.wikidata.org/entity/Q124831296,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon (Suriname river),label,en
http://www.wikidata.org/entity/Q124831296,Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Libanon,label,nl
http://www.wikidata.org/entity/Q124831355,Lust en Rust,http://www.wikidata.org/entity/Q7646305,Suriname,Lust en Rust (Coropina),label,en
http://www.wikidata.org/entity/Q124831355,Lust en Rust,http://www.wikidata.org/entity/Q7646305,Suriname,Lust en Rust,label,nl
http://www.wikidata.org/entity/Q124831356,Luxemburg,http://www.wikidata.org/entity/Q7646305,Suriname,Luxemburg,label,en
http://www.wikidata.org/entity/Q124831356,Luxemburg,http://www.wikidata.org/entity/Q7646305,Suriname,Luxemburg,label,nl
http://www.wikidata.org/entity/Q124831358,Ma Retraite (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite (Land van) (Suriname),label,en
http://www.wikidata.org/entity/Q124831358,Ma Retraite (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van Ma Retraite,alias,nl
http://www.wikidata.org/entity/Q124831358,Ma Retraite (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van ma Reiraite (Almanak 1818),alias,nl
http://www.wikidata.org/entity/Q124831358,Ma Retraite (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite (Land van),label,nl
http://www.wikidata.org/entity/Q124831359,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite (Orleanakreek),label,en
http://www.wikidata.org/entity/Q124831359,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Maretraite,alias,nl
http://www.wikidata.org/entity/Q124831359,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite,label,nl
http://www.wikidata.org/entity/Q124831360,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite (Parakreek),label,en
http://www.wikidata.org/entity/Q124831360,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Maretraite,alias,nl
http://www.wikidata.org/entity/Q124831360,Ma Retraite,http://www.wikidata.org/entity/Q7646305,Suriname,Ma Retraite,label,nl
http://www.wikidata.org/entity/Q124831564,Maria Petronella en Johanna Maria,http://www.wikidata.org/entity/Q7646305,Suriname,Maria Petronella en Johanna Maria,label,en
http://www.wikidata.org/entity/Q124831564,Maria Petronella en Johanna Maria,http://www.wikidata.org/entity/Q7646305,Suriname,Maria Petronela en Johanna Maria,alias,nl
http://www.wikidata.org/entity/Q124831564,Maria Petronella en Johanna Maria,http://www.wikidata.org/entity/Q7646305,Suriname,Maria Petronella en Johanna Margaretha,alias,nl
http://www.wikidata.org/entity/Q124831564,Maria Petronella en Johanna Maria,http://www.wikidata.org/entity/Q7646305,Suriname,Maria Petronella en Johanna Maria,label,nl
http://www.wikidata.org/entity/Q124831565,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust (Saramacca),label,en
http://www.wikidata.org/entity/Q124831565,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust,label,nl
http://www.wikidata.org/entity/Q124831566,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust (Kwatta),label,en
http://www.wikidata.org/entity/Q124831566,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust,label,nl
http://www.wikidata.org/entity/Q124831567,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust (Wanica),label,en
http://www.wikidata.org/entity/Q124831567,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust,label,nl
http://www.wikidata.org/entity/Q124831569,Meyershoop,http://www.wikidata.org/entity/Q7646305,Suriname,Meyershoop,label,en
http://www.wikidata.org/entity/Q124831569,Meyershoop,http://www.wikidata.org/entity/Q7646305,Suriname,Meyershoop,label,nl
http://www.wikidata.org/entity/Q124831603,Mijn Hoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Land van),label,en
http://www.wikidata.org/entity/Q124831603,Mijn Hoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Land van),label,nl
http://www.wikidata.org/entity/Q124831604,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg (Vredenburgerkreek),label,en
http://www.wikidata.org/entity/Q124831604,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn zorg,alias,nl
http://www.wikidata.org/entity/Q124831604,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mynzorg,alias,nl
http://www.wikidata.org/entity/Q124831604,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg,label,nl
http://www.wikidata.org/entity/Q124831605,Misgunst,http://www.wikidata.org/entity/Q7646305,Suriname,Misgunst (Saramacca),label,en
http://www.wikidata.org/entity/Q124831605,Misgunst,http://www.wikidata.org/entity/Q7646305,Suriname,Misgunst,label,nl
http://www.wikidata.org/entity/Q124831606,Moedesrzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moederszorg (Wanicakreek),label,en
http://www.wikidata.org/entity/Q124831606,Moedesrzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moederzorg,alias,nl
http://www.wikidata.org/entity/Q124831606,Moedesrzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moedesrzorg,label,nl
http://www.wikidata.org/entity/Q124831607,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir (Suriname River),label,en
http://www.wikidata.org/entity/Q124831607,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Momplaisir (Almanak 1818),alias,nl
http://www.wikidata.org/entity/Q124831607,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Monplaisir,alias,nl
http://www.wikidata.org/entity/Q124831607,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir,label,nl
http://www.wikidata.org/entity/Q124831608,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir (Wanica),label,en
http://www.wikidata.org/entity/Q124831608,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir,label,nl
http://www.wikidata.org/entity/Q124831652,Montpellier,http://www.wikidata.org/entity/Q7646305,Suriname,Montpellier,label,en
http://www.wikidata.org/entity/Q124831652,Montpellier,http://www.wikidata.org/entity/Q7646305,Suriname,Grond Montpellier,alias,nl
http://www.wikidata.org/entity/Q124831652,Montpellier,http://www.wikidata.org/entity/Q7646305,Suriname,Montpellier,label,nl
http://www.wikidata.org/entity/Q124831653,Munnikkendam (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Munnikkendam (Land van),label,en
http://www.wikidata.org/entity/Q124831653,Munnikkendam (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van Monnikkendam,alias,nl
http://www.wikidata.org/entity/Q124831653,Munnikkendam (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Munnikkendam (Land van),label,nl
http://www.wikidata.org/entity/Q124831654,Naccarackibo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Naccarackibo (Land van),label,en
http://www.wikidata.org/entity/Q124831654,Naccarackibo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Naccarackibo (Land van),label,nl
http://www.wikidata.org/entity/Q124831655,Nieuwe Aanleg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Aanleg,label,en
http://www.wikidata.org/entity/Q124831655,Nieuwe Aanleg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Aanleg,label,nl
http://www.wikidata.org/entity/Q124831656,Nieuwe Zorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Zorg,label,en
http://www.wikidata.org/entity/Q124831656,Nieuwe Zorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Zorg,label,nl
http://www.wikidata.org/entity/Q124831657,Nieuw Timotibo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Timotibo (Land van),label,en
http://www.wikidata.org/entity/Q124831657,Nieuw Timotibo (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Timotibo (Land van),label,nl
http://www.wikidata.org/entity/Q124831658,Nieuwzorg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg (Land van),label,en
http://www.wikidata.org/entity/Q124831658,Nieuwzorg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg (Land van),label,nl
http://www.wikidata.org/entity/Q124831659,Nieuwzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg (Jonkermans Kreek),alias,en
http://www.wikidata.org/entity/Q124831659,Nieuwzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg (Marechals Kreek),label,en
http://www.wikidata.org/entity/Q124831659,Nieuwzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg,label,nl
http://www.wikidata.org/entity/Q124831719,Ongelegen,http://www.wikidata.org/entity/Q7646305,Suriname,Ongelegen,label,en
http://www.wikidata.org/entity/Q124831719,Ongelegen,http://www.wikidata.org/entity/Q7646305,Suriname,Ongelegen,label,nl
http://www.wikidata.org/entity/Q124831720,Onoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Onoribo (Parakreek),label,en
http://www.wikidata.org/entity/Q124831720,Onoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Onoribo,label,nl
